v1,v2,v3,Target
53.9392626,500.0225467,589.8720696,ABNORMAL
54.04472887,499.9029166,589.9847648,ABNORMAL
53.92158469,274.9427852,799.974082,ABNORMAL
500.0263954,275.014018,589.9767193,ABNORMAL
54.13073094,500.1114647,590.0612957,ABNORMAL
699.7646289,279.2098857,499.9324179,ABNORMAL
54.1226271,499.993081,589.7856853,ABNORMAL
700.2380058,279.1101026,500.1426292,ABNORMAL
54.018705,499.9354106,590.1127884,ABNORMAL
53.91674685,500.0970973,589.9152315,ABNORMAL
500.0007447,274.8612727,590.0489624,ABNORMAL
53.93928841,274.9333855,799.8813348,ABNORMAL
54.05562839,278.8865883,593.0668519,NORMAL
54.2087032,499.9609052,590.0758673,ABNORMAL
54.09344429,500.1251734,590.1437824,ABNORMAL
699.9888727,279.0582641,499.9566609,ABNORMAL
53.97061885,278.9677843,592.8858988,NORMAL
54.0555245,275.0977684,799.921549,ABNORMAL
53.95169535,499.9436116,590.0166284,ABNORMAL
53.98384062,278.9791823,593.061725,NORMAL
499.8479406,274.7423086,589.9418966,ABNORMAL
54.0034229,274.9563097,800.0919563,ABNORMAL
53.98118979,274.9590625,799.7996603,ABNORMAL
699.9311775,278.8824471,500.0751065,ABNORMAL
53.77539269,275.0185572,799.863566,ABNORMAL
499.9925839,274.9671491,589.7992413,ABNORMAL
699.910586,278.8359881,499.9709359,ABNORMAL
699.9922222,279.1272415,499.8026299,ABNORMAL
95.86000213,274.9545066,590.9637272,NORMAL
96.08493401,274.9840298,591.0741067,NORMAL
53.97936223,279.0947556,592.7459618,NORMAL
499.9760389,275.1611302,589.9087743,ABNORMAL
54.09211347,278.8872289,593.007615,NORMAL
500.0573268,275.1798914,590.3192782,ABNORMAL
96.07190141,275.2044614,590.9346254,NORMAL
53.9515129,279.0562528,592.9477651,NORMAL
53.96843267,275.1255803,800.2357791,ABNORMAL
700.0174627,278.8698665,499.9695524,ABNORMAL
53.97035131,275.0817459,800.0540661,ABNORMAL
700.1254041,279.0091895,500.1188745,ABNORMAL
95.90811976,274.9630442,591.0956436,NORMAL
699.8719185,279.0335297,499.9898461,ABNORMAL
54.11861977,274.7954659,799.9883149,ABNORMAL
95.92466509,275.0601777,590.9160407,NORMAL
500.007099,274.9239562,589.8782507,ABNORMAL
499.9832189,274.9733412,589.8955485,ABNORMAL
95.95547227,274.9065129,590.9823635,NORMAL
53.9428275,500.0749432,590.1283795,ABNORMAL
700.0890808,278.9845867,499.9588536,ABNORMAL
54.03644106,278.9492777,592.9887237,NORMAL
54.04899695,499.8126532,589.987418,ABNORMAL
499.8618625,274.9011295,589.8742991,ABNORMAL
54.11770413,278.9312204,592.9075074,NORMAL
96.09598224,275.0892221,591.0944431,NORMAL
54.04183644,278.8627591,592.9229139,NORMAL
53.92987108,500.0931011,590.2172835,ABNORMAL
500.1016808,275.0715207,590.0201576,ABNORMAL
500.0546671,274.9704676,590.1470089,ABNORMAL
53.99242257,275.0550102,799.9735673,ABNORMAL
53.98282641,274.9463692,800.0086753,ABNORMAL
54.06160686,278.9380103,592.9554204,NORMAL
700.0105909,279.1857575,500.300447,ABNORMAL
53.96523653,278.7576745,592.9206423,NORMAL
700.1062548,279.0280535,499.9632738,ABNORMAL
53.73337332,275.2084443,799.9460555,ABNORMAL
54.07599504,278.959053,593.2409257,NORMAL
499.9517489,274.9879319,590.0275655,ABNORMAL
700.0826792,278.9711748,500.0188985,ABNORMAL
54.20482257,274.9665565,800.0654319,ABNORMAL
499.9735893,274.9202693,590.0134004,ABNORMAL
54.07504869,278.9949929,593.0359951,NORMAL
54.03611513,279.0665202,593.0271564,NORMAL
95.87049802,275.093935,590.9965929,NORMAL
95.94381725,275.0713865,590.9754868,NORMAL
54.01264746,279.0146697,593.0575852,NORMAL
53.97277731,279.1564212,592.9812794,NORMAL
54.08384075,279.1704517,592.9023838,NORMAL
96.01307946,274.9063676,591.1189567,NORMAL
54.12582012,279.0189052,592.9190783,NORMAL
95.93577845,275.1324032,591.0163244,NORMAL
53.99737942,275.0849083,800.0510649,ABNORMAL
54.12725407,278.8304788,592.9695096,NORMAL
499.9405695,275.0258377,589.8435254,ABNORMAL
95.91758336,275.0108387,590.9801181,NORMAL
53.94182553,500.1409226,589.9665778,ABNORMAL
96.01646013,275.1719207,591.0281018,NORMAL
500.2134049,274.9783877,590.0066433,ABNORMAL
54.11818098,275.001838,800.0321169,ABNORMAL
53.9738217,499.9520882,590.1602927,ABNORMAL
54.06562861,500.0392331,590.0217151,ABNORMAL
499.9919271,275.0658396,590.0873006,ABNORMAL
96.03409179,275.1366884,591.1307167,NORMAL
96.01724727,275.1894288,590.9723512,NORMAL
500.105524,275.0071697,590.1453518,ABNORMAL
700.0795141,279.0264272,500.1569839,ABNORMAL
53.78251673,274.9440215,800.1336474,ABNORMAL
499.9703505,275.011959,590.0968973,ABNORMAL
53.9666884,275.0020902,800.0600269,ABNORMAL
499.8836164,274.833574,589.9128223,ABNORMAL
53.9649042,274.7957445,800.0542134,ABNORMAL
700.0718894,279.0509965,500.0046282,ABNORMAL
700.0381584,279.1325681,500.0112652,ABNORMAL
53.98032619,499.9465028,589.7716478,ABNORMAL
53.9247238,275.0905188,800.161635,ABNORMAL
95.89095572,275.0170945,590.9796438,NORMAL
700.0854405,279.078424,499.9165705,ABNORMAL
53.85647494,500.2201471,589.9962424,ABNORMAL
54.00990119,279.0037599,593.0467701,NORMAL
53.94026636,275.1996658,799.8003159,ABNORMAL
95.82700602,275.1494226,591.0441771,NORMAL
700.1296837,278.7924184,499.9484604,ABNORMAL
54.03135584,274.7924994,799.9576164,ABNORMAL
54.03930383,500.0604612,590.2253049,ABNORMAL
54.00805316,499.8641209,589.9447429,ABNORMAL
500.0292184,275.0254828,590.1398088,ABNORMAL
54.04083579,275.1576459,799.9684669,ABNORMAL
54.03297341,279.128375,593.0222204,NORMAL
699.8814843,279.0474321,500.0034706,ABNORMAL
96.04353519,275.108872,591.1226422,NORMAL
53.98939565,275.1440383,800.0742838,ABNORMAL
95.92939271,274.8589513,590.940066,NORMAL
54.10569904,278.8187906,593.1037114,NORMAL
53.88672038,275.1807485,799.9859083,ABNORMAL
95.99097871,274.9828917,591.0812316,NORMAL
96.08298189,274.9750265,591.2592446,NORMAL
96.07322489,274.8963944,590.9046801,NORMAL
54.10569794,500.0525134,589.8043802,ABNORMAL
499.9452338,274.9704708,590.0089044,ABNORMAL
499.7858859,275.1068338,590.0958786,ABNORMAL
500.2408895,274.8814041,590.2183715,ABNORMAL
53.98995088,275.046917,800.03534,ABNORMAL
54.05961438,274.8956118,799.8756887,ABNORMAL
53.97735359,274.9829385,800.0315651,ABNORMAL
699.822872,278.9537961,500.0876187,ABNORMAL
53.85177261,274.981923,799.9776121,ABNORMAL
95.89807001,275.0812675,591.0103609,NORMAL
699.8668568,278.9439996,500.022976,ABNORMAL
499.8689364,275.0562032,590.008958,ABNORMAL
53.85414913,274.9809208,800.1168453,ABNORMAL
53.9498552,500.0124368,590.2147898,ABNORMAL
53.88461098,275.0033498,800.2102668,ABNORMAL
95.91395203,274.9325599,591.0444455,NORMAL
499.9445913,274.940089,589.8994232,ABNORMAL
699.9985963,278.9690385,500.2379232,ABNORMAL
53.77815277,274.7901114,799.9503081,ABNORMAL
500.0128687,274.7346756,589.8761588,ABNORMAL
54.0374642,274.9864518,800.070648,ABNORMAL
499.9776659,275.0562349,590.1147601,ABNORMAL
53.91649321,499.9382139,590.117421,ABNORMAL
96.02187919,275.1577148,591.0446762,NORMAL
95.99103767,274.9713804,591.0127649,NORMAL
96.0772892,275.1263119,591.0292536,NORMAL
53.96038418,275.0463508,800.003502,ABNORMAL
53.96424784,275.029871,800.146742,ABNORMAL
500.1142,274.9847909,590.085219,ABNORMAL
700.0533395,279.0713259,500.0539843,ABNORMAL
54.04182384,278.9780496,592.9453629,NORMAL
53.95848154,278.9089912,593.0114143,NORMAL
95.92147365,274.8844505,591.0115981,NORMAL
700.1914935,279.1643142,500.0618662,ABNORMAL
499.9214831,274.8527189,589.9722897,ABNORMAL
53.87160846,275.0773796,799.8888532,ABNORMAL
54.03172248,500.0404514,590.0256225,ABNORMAL
53.82547371,499.8736265,589.9302276,ABNORMAL
54.04688223,278.9278458,593.0127543,NORMAL
54.03823644,278.940562,592.9998804,NORMAL
499.9907303,274.9704147,589.8819028,ABNORMAL
700.0019028,278.9795374,500.0033579,ABNORMAL
500.0606208,274.9164595,589.9097095,ABNORMAL
53.99072333,500.0320398,590.0056041,ABNORMAL
54.10967944,499.974573,589.8504884,ABNORMAL
53.8373128,279.0944758,593.0576205,NORMAL
54.08863248,274.9615387,799.9950103,ABNORMAL
53.9048697,278.9928094,592.8001652,NORMAL
699.9823192,279.0278783,499.9728508,ABNORMAL
96.14573644,275.0386753,591.185622,NORMAL
96.09010636,274.9438814,591.0862958,NORMAL
54.01106536,278.8614318,593.0608201,NORMAL
96.05998639,274.9265508,590.8793028,NORMAL
96.10159577,275.0674641,590.928254,NORMAL
54.18075913,500.0553777,589.9601994,ABNORMAL
699.9671642,278.856469,499.9302866,ABNORMAL
96.04219388,275.1193067,591.1255569,NORMAL
53.96877797,275.1005888,799.779354,ABNORMAL
53.95439658,279.1975051,593.1613288,NORMAL
54.00596317,275.0198079,800.1067098,ABNORMAL
700.0587995,278.9442724,499.9427345,ABNORMAL
54.12219345,278.7633372,593.0612677,NORMAL
699.9249531,279.1659407,499.9315282,ABNORMAL
54.06503586,274.9830265,799.7213679,ABNORMAL
700.0425936,278.9964729,500.0187406,ABNORMAL
96.02089184,274.9472581,590.9825767,NORMAL
96.19164456,275.0880642,590.9112478,NORMAL
54.15552204,500.0592513,589.8725518,ABNORMAL
54.0963974,500.2323178,589.9453835,ABNORMAL
95.8321077,275.2073895,591.0985145,NORMAL
54.00837194,500.0002212,590.1478653,ABNORMAL
54.02540707,279.0645688,593.0894351,NORMAL
499.9956237,274.9746938,590.1374034,ABNORMAL
53.9685859,278.9668992,592.9014362,NORMAL
699.8833064,279.0093146,500.1284544,ABNORMAL
96.16416247,275.0459732,590.9332946,NORMAL
699.9480902,278.9824812,500.0539925,ABNORMAL
53.95814234,275.0764935,799.9298766,ABNORMAL
499.9587835,274.9371294,589.8577272,ABNORMAL
53.9621319,499.9419095,589.9598188,ABNORMAL
699.9385097,279.1487231,499.9929908,ABNORMAL
53.98401571,499.7831543,590.0405834,ABNORMAL
53.88584495,499.8431062,590.0913863,ABNORMAL
96.05525044,275.0192438,590.9898956,NORMAL
96.14833389,275.0267022,591.0703289,NORMAL
699.890612,278.7008924,500.0099697,ABNORMAL
54.00866596,275.0165712,799.9771201,ABNORMAL
95.72140285,274.9296028,591.251821,NORMAL
54.19377007,500.1490429,590.0245122,ABNORMAL
54.1671424,278.9572204,592.9158628,NORMAL
96.13691359,275.0059008,590.8408853,NORMAL
499.9745182,274.9240487,589.8421555,ABNORMAL
96.10884822,274.9252551,591.001064,NORMAL
53.99448101,274.8788831,800.1161802,ABNORMAL
700.3171231,278.9673716,500.2286657,ABNORMAL
53.84073165,499.9473065,589.8818116,ABNORMAL
53.93596378,274.8763786,799.9586576,ABNORMAL
53.97138866,279.0207412,592.9333436,NORMAL
499.9183402,274.8816865,589.934441,ABNORMAL
54.01273291,274.8430346,799.9427618,ABNORMAL
700.0516242,278.8042383,499.9667022,ABNORMAL
700.0027747,278.9699362,499.9237033,ABNORMAL
499.9094807,274.9861268,590.1516314,ABNORMAL
699.9096822,278.9018728,500.0878956,ABNORMAL
95.89536367,275.0197142,590.9517312,NORMAL
53.81079625,278.9371804,592.9585513,NORMAL
54.06824718,279.0385931,592.9352984,NORMAL
499.8406349,275.1692531,590.019553,ABNORMAL
500.0366369,275.043954,590.047189,ABNORMAL
96.0252349,274.9205337,590.860054,NORMAL
54.0403912,500.1240351,589.7875298,ABNORMAL
54.09111839,278.9073254,593.0173861,NORMAL
54.02494096,500.0685821,590.1140869,ABNORMAL
499.9135495,274.8662429,589.9145077,ABNORMAL
95.88342382,275.0413677,591.1409896,NORMAL
53.95291928,500.1654878,589.9692761,ABNORMAL
95.99248448,274.9748634,591.0045845,NORMAL
95.71944577,275.0833822,590.8636623,NORMAL
499.8496031,274.9329574,589.988522,ABNORMAL
699.8651299,278.9676925,500.0082672,ABNORMAL
700.0745587,278.9863113,499.8664858,ABNORMAL
96.14208967,274.8847698,591.0761244,NORMAL
54.00309586,275.0819221,800.1078465,ABNORMAL
54.01322474,279.0370372,592.829326,NORMAL
54.08544298,278.970328,592.9898382,NORMAL
53.88774582,274.9366485,799.9266836,ABNORMAL
700.0822302,278.9486931,500.1032506,ABNORMAL
700.1827117,279.1203343,500.0022685,ABNORMAL
96.0648532,274.8824434,590.9641643,NORMAL
499.8997969,275.1223977,589.9313322,ABNORMAL
499.7741653,275.1079356,590.0195081,ABNORMAL
96.04304988,274.99079,591.0530315,NORMAL
96.0352638,274.9390856,591.0661373,NORMAL
499.8806744,275.1613532,589.9634232,ABNORMAL
699.9812378,279.0560435,500.0163151,ABNORMAL
500.0479906,274.9580417,589.987746,ABNORMAL
700.0619959,278.813047,500.022172,ABNORMAL
500.1296987,274.9682646,589.9064761,ABNORMAL
53.99500942,499.9340625,589.9148095,ABNORMAL
500.075163,274.9082904,590.1200165,ABNORMAL
54.0850684,278.9768565,592.9358839,NORMAL
499.9495495,275.1443381,590.0247035,ABNORMAL
700.0644448,278.9851459,499.8961346,ABNORMAL
699.9808619,279.0990376,500.0750975,ABNORMAL
53.96019061,500.044365,590.0006347,ABNORMAL
700.1604122,278.9674258,499.8453742,ABNORMAL
54.01623241,274.9279676,799.9103871,ABNORMAL
54.00352582,279.0136895,592.9183766,NORMAL
699.966585,278.9982702,499.9760563,ABNORMAL
499.9514388,274.8261885,589.8729117,ABNORMAL
53.85480123,499.9298043,589.988929,ABNORMAL
54.1173287,274.9784968,800.018083,ABNORMAL
54.27278488,500.0539261,590.1199692,ABNORMAL
699.8653736,279.0051538,499.8347338,ABNORMAL
96.12202519,274.8924969,590.8528982,NORMAL
499.8576932,275.1008181,589.9032228,ABNORMAL
700.0933311,279.024613,499.9643013,ABNORMAL
53.88277558,275.0875454,799.95298,ABNORMAL
53.91111946,278.9851203,593.0427885,NORMAL
53.88813175,279.0229412,593.0804715,NORMAL
54.04906157,500.1005892,590.0931297,ABNORMAL
499.9468886,274.8042213,590.0755577,ABNORMAL
499.7039296,274.8837063,589.883628,ABNORMAL
95.94007279,275.0353084,591.0263682,NORMAL
699.9403474,279.005449,500.0518309,ABNORMAL
54.08304977,278.8813686,592.8962202,NORMAL
53.94046904,275.0780053,799.9401418,ABNORMAL
54.08099316,279.0430962,593.0076558,NORMAL
53.97145962,500.1417801,590.0184617,ABNORMAL
700.0897149,279.0694257,499.9576807,ABNORMAL
699.9804361,278.9859376,499.9634671,ABNORMAL
499.8846046,274.9983134,590.1553555,ABNORMAL
500.0413905,275.0205501,590.0790169,ABNORMAL
95.89845102,275.2742623,590.8915535,NORMAL
499.9710241,274.9348105,589.997834,ABNORMAL
500.0706301,274.9154146,590.0287594,ABNORMAL
699.9321267,278.9951414,499.9147962,ABNORMAL
700.1021158,278.8878725,500.1114975,ABNORMAL
699.9049978,278.8294965,499.9268787,ABNORMAL
54.04145875,499.8088319,590.0050052,ABNORMAL
699.937949,279.0925516,499.9093245,ABNORMAL
96.17234972,274.8474925,591.0624228,NORMAL
54.03274536,499.72534,589.864755,ABNORMAL
95.91755892,274.9904697,591.1439135,NORMAL
53.92697801,500.0637329,589.825591,ABNORMAL
500.1644757,275.1055069,589.8080727,ABNORMAL
700.1466343,279.1290983,499.9885435,ABNORMAL
95.97462472,274.8044634,591.0931289,NORMAL
53.92599131,500.068855,589.7848677,ABNORMAL
699.9115004,279.1636532,500.0304092,ABNORMAL
54.24159878,279.0301939,592.9332529,NORMAL
53.86283377,278.9953661,592.9784188,NORMAL
53.98567066,500.1283885,590.0699231,ABNORMAL
96.08651149,274.9603837,591.1495138,NORMAL
54.15200469,278.8980871,593.0673515,NORMAL
95.77256361,274.9034511,590.9214187,NORMAL
699.967216,278.9219054,500.0876977,ABNORMAL
53.9066955,279.0211845,592.9082558,NORMAL
54.0963728,500.0432174,590.0834736,ABNORMAL
500.0761137,275.0311443,589.9885542,ABNORMAL
53.83565517,499.8715374,590.0886066,ABNORMAL
499.9976267,275.0128775,590.0368786,ABNORMAL
699.9029334,278.9820254,499.9899249,ABNORMAL
499.9542349,274.9627936,590.1500613,ABNORMAL
95.975051,275.0907639,590.9025678,NORMAL
54.15152976,278.9951335,593.0492118,NORMAL
95.98585101,274.9433215,591.2288391,NORMAL
54.13421495,275.0975746,799.9958847,ABNORMAL
96.21039633,275.0797371,591.0321637,NORMAL
700.0551313,278.9852791,499.8830741,ABNORMAL
54.08197965,499.9585728,590.1733396,ABNORMAL
53.99780595,278.9814714,593.0508902,NORMAL
700.1912676,278.8841177,500.0441512,ABNORMAL
53.92028319,275.0664211,800.0715552,ABNORMAL
699.9479213,279.0861005,499.9869466,ABNORMAL
499.9782463,274.9434072,590.063392,ABNORMAL
53.96450066,274.8780383,799.9711739,ABNORMAL
95.99623529,274.8794508,591.1587145,NORMAL
699.9595085,278.9393987,500.1502063,ABNORMAL
53.93360297,278.9943996,593.1266596,NORMAL
53.86524967,275.0097696,800.0314576,ABNORMAL
499.957733,274.9402791,590.0463099,ABNORMAL
53.91068801,274.9907311,800.1596377,ABNORMAL
499.9859199,275.0572896,590.0578076,ABNORMAL
96.0279136,275.0346595,590.9783967,NORMAL
53.7646355,274.9239003,800.0499546,ABNORMAL
500.0694631,275.1378109,589.9158592,ABNORMAL
53.99865804,279.0725324,593.0073768,NORMAL
53.92211547,279.1691009,593.1055877,NORMAL
54.02903931,278.915881,593.0271806,NORMAL
500.1681823,274.9897573,590.0374918,ABNORMAL
54.03940474,274.9044573,800.0240961,ABNORMAL
53.92895308,275.0292643,799.8897936,ABNORMAL
699.970368,279.085809,500.2039747,ABNORMAL
700.1285253,278.9653406,500.0890135,ABNORMAL
96.08193705,275.1173018,590.7368246,NORMAL
499.7933734,274.9954523,589.8999714,ABNORMAL
54.06760345,279.1379229,592.901688,NORMAL
53.84443608,279.0549117,593.0912938,NORMAL
54.11438231,278.9243385,592.9104814,NORMAL
499.8478579,274.990506,590.0446585,ABNORMAL
53.93259964,274.942989,800.0270055,ABNORMAL
53.9274545,499.9239611,589.9704051,ABNORMAL
53.92857418,499.9217812,590.0355175,ABNORMAL
699.818178,279.0884482,499.9317284,ABNORMAL
95.92599068,274.9679635,591.0053604,NORMAL
500.1321274,274.9614079,589.8692944,ABNORMAL
54.14197278,279.0371509,593.0671228,NORMAL
53.97734862,499.9984302,590.021698,ABNORMAL
54.01331827,274.6700937,800.1936788,ABNORMAL
699.8238568,279.0022104,500.172008,ABNORMAL
700.1085758,278.872234,500.0275324,ABNORMAL
699.8337242,279.0938837,499.9534726,ABNORMAL
54.06357312,499.9000153,589.9742387,ABNORMAL
54.06952931,274.925002,799.8772696,ABNORMAL
54.02450737,499.922433,590.0618711,ABNORMAL
53.91056606,278.9296658,592.81536,NORMAL
96.00352638,275.0108859,591.127166,NORMAL
53.89632168,275.1183235,799.9517341,ABNORMAL
53.97804396,500.0224761,590.0560708,ABNORMAL
96.00752999,274.8578319,591.053268,NORMAL
499.9929595,274.9374238,589.8888143,ABNORMAL
499.9337126,275.0090812,590.0385058,ABNORMAL
96.12787618,275.0309462,590.9890565,NORMAL
53.87144248,499.9963482,589.9482843,ABNORMAL
499.9267853,274.9559782,589.974624,ABNORMAL
53.82564265,274.9554579,799.9384005,ABNORMAL
54.05832187,274.9739012,800.1152538,ABNORMAL
53.98779659,500.0468196,590.2101102,ABNORMAL
54.17682759,278.8229841,592.9635573,NORMAL
699.9316799,278.9293872,500.0284775,ABNORMAL
54.07740986,274.8671258,800.1077217,ABNORMAL
54.03095038,274.9143529,800.0797136,ABNORMAL
96.01442752,274.9140021,591.054121,NORMAL
699.9930696,278.8974773,499.9276986,ABNORMAL
53.98842429,499.9940325,590.153314,ABNORMAL
53.99182254,275.0203969,799.9883341,ABNORMAL
54.05621854,278.8074327,592.7506264,NORMAL
54.00828572,275.0269798,800.0611034,ABNORMAL
54.03675626,274.8997053,800.0070589,ABNORMAL
54.10933294,499.9819637,590.0007519,ABNORMAL
700.2261343,279.066407,499.8715697,ABNORMAL
54.0425702,279.1499055,593.0630185,NORMAL
54.04375584,279.1414078,592.7999364,NORMAL
499.7917185,275.1102866,589.9664432,ABNORMAL
699.7789867,278.9474095,499.9677362,ABNORMAL
700.0694477,278.9370199,500.0447927,ABNORMAL
54.00439469,500.2034786,590.0997697,ABNORMAL
500.0097863,275.0835958,589.8790306,ABNORMAL
699.9926301,279.1523459,500.0127784,ABNORMAL
95.94617042,274.8679504,591.0138659,NORMAL
700.044864,278.7677639,499.9292722,ABNORMAL
95.84110155,274.8912834,591.0239558,NORMAL
499.9807574,274.9678347,590.0165104,ABNORMAL
54.01984466,499.9588211,589.9559676,ABNORMAL
54.09300344,279.1514563,593.1455148,NORMAL
54.07957419,274.9985172,799.9038023,ABNORMAL
700.0234319,278.9885592,499.9254594,ABNORMAL
500.041802,275.1382037,590.0189144,ABNORMAL
53.92288434,278.9547133,593.0815612,NORMAL
54.09007762,279.1076062,593.0501154,NORMAL
499.9651802,275.1512673,590.1210697,ABNORMAL
499.8916311,274.8464835,589.7982017,ABNORMAL
699.9263953,279.2085025,499.9720532,ABNORMAL
54.03117911,279.0039513,592.9475455,NORMAL
54.06619697,274.9125759,800.2739078,ABNORMAL
95.808283,275.1066416,590.8286331,NORMAL
499.8593454,274.9489974,590.0068426,ABNORMAL
95.92019618,274.9252027,590.953591,NORMAL
96.12946828,275.1957098,591.2474789,NORMAL
700.0388442,278.9886492,500.0281387,ABNORMAL
700.1105322,278.966672,499.9465936,ABNORMAL
500.0733386,275.1265945,589.8522961,ABNORMAL
500.0035924,275.0707554,589.9793291,ABNORMAL
700.018659,279.0791708,500.0397971,ABNORMAL
54.03853795,274.9812309,799.9511509,ABNORMAL
500.0469382,275.0380748,590.0871615,ABNORMAL
499.9744563,275.0264743,590.1041522,ABNORMAL
500.0136904,275.1731615,589.9179031,ABNORMAL
53.91249479,274.926409,799.8814684,ABNORMAL
53.94803345,278.9527322,593.1676229,NORMAL
54.04073615,278.9551178,592.9262325,NORMAL
54.0580678,274.965162,799.9301395,ABNORMAL
53.98852333,499.8473449,589.9251183,ABNORMAL
54.05650043,278.9505484,592.9781496,NORMAL
53.91837236,275.0372332,799.9793642,ABNORMAL
54.02581726,278.8883511,593.1101433,NORMAL
95.85695785,275.1100646,591.1147661,NORMAL
54.26592847,499.7964019,589.9089069,ABNORMAL
53.97738003,274.9386025,799.9786682,ABNORMAL
53.92469008,274.9219274,800.0952666,ABNORMAL
53.87324131,499.8684738,590.0632286,ABNORMAL
500.120548,274.9393014,589.9745955,ABNORMAL
54.00239246,279.000612,592.9847649,NORMAL
53.9420268,279.0447306,593.1086041,NORMAL
54.00865157,279.0324457,592.9988354,NORMAL
54.01694613,279.0737373,593.0326307,NORMAL
53.95689248,275.1688888,800.0415068,ABNORMAL
499.8552068,275.1191839,590.2372554,ABNORMAL
700.0173359,278.9471524,499.9434879,ABNORMAL
699.9043134,278.9972654,499.8760694,ABNORMAL
53.95868708,275.0445697,799.9073929,ABNORMAL
53.92303438,279.0529778,592.945513,NORMAL
699.8894896,278.9541137,500.0795861,ABNORMAL
53.90653241,275.0703033,799.9552898,ABNORMAL
700.0458467,279.0189897,499.9869846,ABNORMAL
699.9490459,278.9594051,500.1362565,ABNORMAL
54.00505521,499.8972433,589.9708916,ABNORMAL
96.10103821,275.0628948,591.1293418,NORMAL
53.93543909,278.973138,593.0648465,NORMAL
699.9807301,278.9839548,499.9139108,ABNORMAL
53.91129016,500.1326066,589.8461274,ABNORMAL
499.9379524,274.8576492,589.8589438,ABNORMAL
54.08885822,274.8894587,800.1342093,ABNORMAL
96.03373481,275.3025089,590.9638666,NORMAL
54.08335078,278.9563487,592.929693,NORMAL
54.16620811,279.0944561,592.8443787,NORMAL
54.03578253,274.9080672,800.0283402,ABNORMAL
53.91356484,499.9297708,590.0600277,ABNORMAL
54.06671852,278.9005026,593.0137634,NORMAL
53.99192017,278.8951241,593.2350329,NORMAL
499.9047093,275.0793162,589.930984,ABNORMAL
500.0371606,275.1092722,590.1126113,ABNORMAL
96.06341232,275.2070844,591.138629,NORMAL
700.0241349,278.9729968,499.9820781,ABNORMAL
96.06424928,275.0273471,591.0888513,NORMAL
53.97410482,275.0704224,800.0253634,ABNORMAL
53.9261579,278.7285708,593.0931616,NORMAL
54.11649327,279.0952317,592.8088998,NORMAL
54.0752314,275.0435678,800.024277,ABNORMAL
95.94250868,275.1304251,591.1451798,NORMAL
53.93798169,279.1524664,593.0352658,NORMAL
700.0717857,279.0432318,499.6503139,ABNORMAL
699.8746103,278.9970343,499.9964289,ABNORMAL
54.18289161,274.8755717,799.8857621,ABNORMAL
699.9568992,278.9001615,500.0037018,ABNORMAL
499.9257004,275.1186154,589.8914744,ABNORMAL
54.0051582,500.019878,589.9165219,ABNORMAL
96.00917202,275.137105,590.8296523,NORMAL
53.90666162,278.797402,593.1181385,NORMAL
53.93001825,499.9698362,590.1107469,ABNORMAL
499.8353872,274.8597631,590.0106947,ABNORMAL
54.05549318,275.1164017,799.9682641,ABNORMAL
95.95140208,275.1183999,590.9965855,NORMAL
699.9988978,279.0595901,500.0241066,ABNORMAL
96.09709566,275.1337056,590.9827064,NORMAL
700.0742619,278.9325218,499.8247255,ABNORMAL
500.093382,275.2089011,589.878486,ABNORMAL
53.99401564,278.9814738,593.1272785,NORMAL
54.0270056,274.8568359,799.9947054,ABNORMAL
53.90825272,275.0259642,800.0847287,ABNORMAL
500.0486495,274.9020101,589.9812139,ABNORMAL
54.0918748,279.0204213,593.0128197,NORMAL
54.13468524,499.9025259,590.1516778,ABNORMAL
700.1011967,278.9513811,499.9394066,ABNORMAL
95.98902411,275.1463279,591.1810725,NORMAL
53.89788603,278.7879723,593.2207486,NORMAL
54.02949854,499.9899521,590.1405725,ABNORMAL
54.04208791,278.9500941,592.9667377,NORMAL
96.05561475,274.8937244,590.9276703,NORMAL
53.84256152,499.8703518,589.9441257,ABNORMAL
500.0504756,275.0610473,589.8628741,ABNORMAL
499.8937297,275.0249108,589.9798207,ABNORMAL
699.9844399,278.9899518,500.014228,ABNORMAL
499.8916922,274.9570035,590.0875002,ABNORMAL
699.8755278,279.0276117,500.0022464,ABNORMAL
699.9219594,278.9135502,500.129954,ABNORMAL
54.08700288,275.0204966,799.9291923,ABNORMAL
54.30216379,275.0938182,799.9124089,ABNORMAL
54.06072613,499.949755,589.929565,ABNORMAL
53.93908546,274.9308369,799.979205,ABNORMAL
499.9734024,274.9674572,590.0688295,ABNORMAL
53.95596814,278.8149482,593.1618802,NORMAL
54.07216609,274.9005753,800.0506391,ABNORMAL
700.0340567,278.9317202,500.084048,ABNORMAL
500.0990018,274.7780424,589.9349065,ABNORMAL
54.2862678,500.2057728,589.9267018,ABNORMAL
700.0516571,278.7929136,500.039957,ABNORMAL
96.02282299,274.9441514,591.1235208,NORMAL
53.92815229,499.7420738,589.9897439,ABNORMAL
96.00814567,275.0474807,590.879189,NORMAL
53.96932026,499.9478978,590.0308906,ABNORMAL
54.0310828,275.0634219,799.903825,ABNORMAL
54.18010007,500.0264501,590.3405708,ABNORMAL
96.13980801,274.9442885,591.1195089,NORMAL
54.0295879,499.9767329,589.9114349,ABNORMAL
700.0767034,278.8665333,499.9940733,ABNORMAL
95.96521099,275.2116402,591.0672356,NORMAL
53.92348619,500.0585037,590.1012599,ABNORMAL
95.74309871,275.2482843,590.9640326,NORMAL
